State,District,Year,Acerage,Yield,PRCP_Jun,PRCP_Jul,PRCP_Aug,PRCP_Sep,PRCP_Oct,PRCP_Nov,TMAX_Jun,TMAX_Jul,TMAX_Aug,TMAX_Sep,TMAX_Oct,TMAX_Nov,TMIN_Jun,TMIN_Jul,TMIN_Aug,TMIN_Sep,TMIN_Oct,TMIN_Nov,WIND_Jun,WIND_Jul,WIND_Aug,WIND_Sep,WIND_Oct,WIND_Nov,RH_Jun,RH_Jul,RH_Aug,RH_Sep,RH_Oct,RH_Nov,SRAD_Jun,SRAD_Jul,SRAD_Aug,SRAD_Sep,SRAD_Oct,SRAD_Nov,LAImax_Aug,LAImax_Jul,LAImax_Jun,LAImax_Nov,LAImax_Oct,LAImax_Sep,GPPsum_Aug,GPPsum_Jul,GPPsum_Jun,GPPsum_Nov,GPPsum_Oct,GPPsum_Sep
Madhya Pradesh,Khargone,2022,0.585000,1087.000000,80.181072,369.845226,217.335955,221.433580,84.839837,0.000000,37.655555,29.957425,30.590029,31.697018,32.039821,30.877851,25.624809,22.877251,23.041359,23.105837,19.727832,14.517261,1.819414,2.276060,1.455358,1.141467,0.924328,0.724896,45.796548,74.018430,72.388167,68.986513,54.208153,41.795660,706.189435,741.149127,729.508994,708.307310,736.072281,707.029058,2.901228,1.128001,0.378563,0.916590,1.449464,3.432219,111.994736,111.994736,111.994736,111.994736,83.996052,111.994736
Madhya Pradesh,Khargone,2023,0.735000,850.000000,43.648939,303.174127,63.961063,485.993516,0.814652,58.322993,36.871366,31.024012,30.374163,31.312689,34.116160,30.885121,25.208746,23.679948,22.979291,22.906722,19.797565,16.762463,3.457757,3.238858,3.231036,2.648990,1.868092,1.732356,48.406026,72.572457,69.597931,69.066669,47.785313,50.784079,482.161371,386.258574,430.479264,437.886391,609.224957,466.816292,2.430487,1.444185,0.359672,0.772755,1.259695,2.344218,189.789953,97.254630,25.156086,63.508580,86.378194,141.352915
Madhya Pradesh,Khargone,2024,0.845000,1000.000000,123.784217,315.215796,233.082404,224.885523,69.119972,0.000000,37.064566,30.601958,30.250156,31.225301,33.244671,30.991338,25.606856,23.958066,23.404014,23.052847,21.865765,15.657434,3.289391,3.340678,2.846630,2.728539,1.690434,1.335245,50.340391,73.776964,74.734563,69.752062,56.412706,44.426414,579.777619,340.104163,389.902301,437.290094,548.100978,512.290174,3.260342,1.273800,0.400155,0.912994,1.810878,2.779516,163.168748,92.814893,26.025456,66.460612,127.161782,165.231922
Madhya Pradesh,Khargone,2025,0.650000,600.000000,151.454807,146.663355,284.205253,230.686540,45.028295,5.043488,34.312306,30.143868,30.752410,30.546423,31.392226,29.454156,24.495623,23.281312,23.140312,22.209626,20.315802,14.141524,3.400661,3.634571,2.753166,1.364612,1.140167,0.895256,55.691847,70.931757,69.048537,65.651040,62.684427,52.193724,528.767052,396.737307,442.231352,445.843487,509.916613,503.239296,2.614605,1.125713,0.494563,0.845754,1.590944,2.612175,161.042497,115.056658,29.056797,94.950963,62.878770,174.101865
Madhya Pradesh,Mandsaur,2021,2.450000,975.000000,110.948070,346.178120,344.068959,288.350100,52.019253,26.901257,36.940033,31.966027,30.714204,31.671368,32.561561,29.493604,25.449790,25.448150,23.723847,23.976822,20.363633,13.913412,2.498367,2.307102,2.174750,1.676590,1.099561,1.014696,51.427212,66.260351,71.847354,73.937822,53.298811,42.505971,637.354757,478.267748,448.450911,453.575314,575.586305,445.233005,2.315055,0.955131,0.427123,0.628917,0.979359,2.395705,166.048984,81.733267,28.049065,56.437059,62.424119,119.642609
Madhya Pradesh,Mandsaur,2022,2.531000,1145.000000,70.352177,447.305452,614.607742,117.907311,97.946383,0.000000,38.579544,31.141776,30.246543,31.867362,32.037874,30.258066,26.702550,24.035424,23.399391,23.246088,19.050301,13.655535,2.007535,2.171878,1.723724,1.360710,1.115487,0.943688,44.951870,74.606844,75.180047,69.053969,52.487669,42.068721,747.296283,772.115679,769.895026,742.032385,768.633985,744.356895,3.442745,0.800610,0.311725,0.652748,0.625536,3.391398,136.044697,136.044697,136.044697,136.044697,102.033523,136.044697
Madhya Pradesh,Mandsaur,2023,3.227000,977.000000,104.422797,373.360004,48.625485,279.623925,0.000000,13.365106,36.286543,32.440115,31.378050,32.473154,34.260034,29.579428,25.193815,24.639836,23.708475,23.604034,19.681908,15.444811,3.223926,2.975460,3.074842,2.579145,1.802113,1.527437,52.291140,71.516695,68.624659,66.556622,45.477391,50.406010,447.394939,467.405527,479.074883,485.258149,589.722288,440.499918,3.173603,1.482393,0.342791,1.093654,0.625920,2.152174,200.581394,97.415126,21.217938,72.083131,45.459535,125.489210
Madhya Pradesh,Mandsaur,2024,3.162000,1015.000000,112.224033,345.550686,327.004730,194.672087,25.130207,0.000000,38.358026,32.185121,30.218976,31.645786,33.745073,30.595492,26.744801,24.985767,23.801606,23.602865,21.439643,15.073981,3.391133,3.206100,2.746887,2.723304,1.745457,1.325478,49.450465,71.430861,76.762704,70.584566,54.661345,44.353542,595.902986,424.507239,391.200721,442.485755,542.577571,486.435324,3.024145,1.342621,0.342373,0.540148,0.827875,2.230930,161.601323,103.121895,15.305083,48.747301,67.777114,135.610561
Madhya Pradesh,Mandsaur,2025,2.800000,885.000000,174.654102,438.714447,230.146356,192.440198,92.160993,1.286642,35.312113,30.275840,31.292879,31.688477,30.778491,28.400664,25.077803,23.801531,23.736100,22.913026,19.618412,12.967009,3.312692,3.473010,2.625396,1.214274,0.998757,0.620039,54.827431,73.087160,70.422297,62.976153,60.371500,49.721743,533.523370,390.107935,435.857971,463.941197,501.064601,487.151050,3.867089,1.479515,0.509440,0.836934,0.679885,1.566363,173.351327,112.387190,24.013032,83.261748,10.933406,143.104063
Madhya Pradesh,Narsimhapur,2021,0.210000,776.000000,250.350106,228.491525,144.790871,234.688075,25.898459,0.383071,36.963328,31.735865,30.801297,31.344257,32.064814,29.004872,24.104086,24.515094,23.678476,23.498581,20.330915,14.626896,2.056973,2.097058,2.013631,1.641919,1.242328,1.141165,59.146214,68.418206,73.050231,73.077901,54.896937,46.057416,552.897292,469.909485,444.480891,463.513271,581.964831,462.150201,4.446934,0.957414,1.290412,0.778707,1.748606,2.200557,136.864103,83.293200,86.155407,71.048272,112.297993,165.963211
Madhya Pradesh,Narsimhapur,2022,0.210000,943.000000,119.516892,410.457180,556.920111,278.446053,91.910243,0.000000,38.910408,31.869607,30.605093,31.016523,31.121973,28.418462,25.203928,23.377668,22.967773,22.879523,19.449285,13.416466,1.377034,1.884331,1.300198,0.952590,0.816485,0.628300,42.254626,71.091738,73.682079,71.749335,58.161112,47.253087,678.852222,699.962900,703.444291,679.236191,702.779620,669.980524,1.576366,0.873356,0.963211,0.670792,1.536232,1.815050,72.809810,72.809810,72.809810,72.809810,54.607358,72.809810
Madhya Pradesh,Narsimhapur,2024,0.337000,911.000000,118.002648,436.302801,418.468463,262.233497,22.713495,0.000000,38.772536,31.493709,30.575893,31.609385,32.941023,29.900214,26.858259,24.399115,23.774598,23.659154,21.660259,14.992305,3.027698,3.007874,2.547261,2.581951,1.665339,1.336375,47.979892,73.799626,76.651719,70.988543,57.605862,48.037182,567.718126,391.676372,396.208254,437.564218,529.463802,485.840479,2.048718,0.940691,0.945262,0.533110,1.531327,2.296321,138.596544,89.291081,51.191416,48.046823,109.826756,160.332999
Madhya Pradesh,Narsimhapur,2025,0.350000,611.000000,168.167822,704.564385,256.400703,265.316698,48.970191,0.000468,35.534355,29.737559,30.985252,31.159587,30.716589,28.001272,25.166191,23.366632,23.780167,23.363061,21.074803,13.530155,2.886218,2.887523,2.465775,1.042724,0.907507,0.521068,54.743059,75.977217,73.009451,68.609312,68.351024,55.206962,506.362662,386.860734,436.151488,451.665970,488.399468,491.238822,2.019064,0.352508,0.890301,0.657079,1.587402,3.259643,160.394649,100.497213,55.678818,75.142140,71.705240,166.147826
Madhya Pradesh,Neemuch,2021,1.480000,1005.000000,103.755171,255.621934,344.192446,329.756952,52.557760,59.445555,36.994596,32.127216,30.877362,31.820686,32.551086,29.391512,25.575585,25.623457,23.801050,24.014520,20.259185,13.719722,2.355047,2.208907,2.055541,1.614422,1.026786,0.884344,50.363739,65.454892,70.322381,73.943181,53.558554,43.498093,647.806877,490.753340,460.633120,454.543994,576.200205,440.209011,2.987529,1.071259,0.493613,0.596231,0.963133,2.654807,166.446270,86.385044,32.109616,55.024099,62.346118,122.364673
Madhya Pradesh,Neemuch,2022,1.271000,1135.000000,62.816828,434.690588,539.749146,99.630140,79.882390,0.000000,38.647751,31.166576,30.396276,32.301741,32.166543,30.241409,26.887855,24.226061,23.596348,23.446649,19.091765,13.691979,1.962782,2.123643,1.613242,1.290147,1.053724,0.845349,44.417028,75.256165,75.316001,67.222732,51.776352,42.044707,748.912558,773.290821,771.451663,745.214658,770.050233,745.479078,3.407710,1.183379,0.379500,0.728032,0.701642,3.265409,133.289577,133.289577,133.289577,133.289577,99.967183,133.289577
Madhya Pradesh,Neemuch,2023,1.253000,990.000000,139.872910,301.616184,44.008269,194.075083,0.000000,15.003599,36.091944,32.511566,31.550094,32.631654,34.252547,29.544509,25.096653,24.681598,23.790903,23.633850,19.743643,15.443167,3.208934,3.006725,3.115830,2.592523,1.829346,1.554062,52.829358,71.118868,68.350828,66.520128,45.574193,50.375601,448.324341,476.372237,490.430934,492.217963,588.340605,438.773125,3.422373,1.756314,0.415939,1.144407,0.651366,2.171767,203.720187,102.013557,24.488072,71.947116,45.354178,128.212773
Madhya Pradesh,Neemuch,2024,1.165000,1000.000000,109.506339,302.488398,359.375453,178.849685,31.749794,0.000000,38.525366,32.502763,30.199903,31.777419,33.724612,30.616320,26.944012,25.149252,23.806531,23.726634,21.413777,15.009596,3.363942,3.167857,2.758969,2.691842,1.736430,1.289804,48.804105,70.751470,76.593666,70.022983,54.007012,43.821551,603.500936,440.794297,390.921003,453.396765,541.359367,485.889945,2.911612,1.730807,0.360306,0.636534,0.827370,2.664009,163.078290,108.553764,15.838961,53.342135,70.838079,136.627702
Madhya Pradesh,Neemuch,2025,1.100000,925.000000,201.082239,443.857835,224.066319,173.372543,118.923022,0.937577,35.496714,30.362211,31.366644,31.775192,30.825719,28.255586,25.207737,23.895894,23.818948,22.942565,19.585495,12.959915,3.242494,3.431104,2.631047,1.191138,0.966809,0.566706,54.401126,73.287323,69.753314,62.408442,58.638508,48.531020,531.617120,389.243029,444.570697,471.532728,501.793952,483.899671,3.672649,1.443899,0.597981,0.990674,0.696520,1.624877,180.694306,119.090817,27.631144,89.835458,10.666035,143.463100
Madhya Pradesh,Panna,2021,0.040000,595.000000,109.930864,281.928969,181.789407,192.729456,21.030164,0.002729,38.068675,33.456080,31.752901,32.267395,32.297337,28.987211,24.942015,25.546675,24.543957,24.138227,20.418554,13.404438,1.585168,1.599763,1.507163,1.413730,1.090972,0.862319,60.011753,69.099133,74.546261,72.728481,56.461999,46.804498,565.393633,475.059292,452.690365,485.250240,568.529842,449.444052,2.467602,0.634783,0.523983,1.346564,1.734222,3.436045,186.826928,64.740112,28.135344,103.579523,108.981907,153.953015
Madhya Pradesh,Panna,2022,0.035000,886.000000,137.319946,271.401616,424.872572,137.460386,120.822469,0.000000,39.885836,34.228346,31.623655,31.969557,31.533758,29.108437,26.844674,25.132457,24.075602,23.858662,19.585563,13.333115,1.332800,1.930266,1.182140,0.873246,0.747403,0.517578,42.653775,66.514796,74.355336,72.418593,58.476911,47.508894,696.765555,708.492313,709.842158,692.674026,722.861638,689.822044,4.335203,2.263955,0.510940,0.803647,0.555540,3.913604,128.787097,128.787097,128.787097,128.787097,96.590323,128.787097
Madhya Pradesh,Panna,2023,0.029000,828.000000,128.947188,153.565911,318.581659,185.658884,6.111339,4.287555,38.854854,34.106776,31.836768,32.701373,33.304433,29.584073,26.572348,25.771097,24.398961,24.318303,19.387507,15.449479,2.793305,2.548099,2.692034,2.243852,1.640357,1.290952,45.782757,69.188515,69.483180,67.221179,46.877290,50.897351,410.551963,506.375945,462.506369,476.401069,562.131086,425.638233,4.229032,0.904628,0.423562,0.763114,0.565217,1.964516,205.462833,82.168724,15.861150,52.871809,44.722721,124.486115
Madhya Pradesh,Panna,2024,0.006000,833.000000,80.531327,313.969884,389.677830,199.709815,8.782538,0.000000,40.552309,33.614667,31.610449,32.251907,33.322720,29.959704,28.291567,25.845540,24.489696,24.313328,21.754649,14.865893,2.976389,2.905363,2.481133,2.526791,1.607856,1.218397,43.780733,70.898034,75.973214,71.253153,56.953073,47.629768,591.742525,463.150462,413.580010,443.549045,518.495914,460.894826,2.847686,0.896774,0.440112,0.924123,0.658345,1.635624,130.842216,79.492707,15.860168,54.049509,75.830575,122.434502
Madhya Pradesh,Panna,2025,0.001000,1000.000000,184.832378,556.747121,205.353912,167.633900,65.383463,0.508537,36.598175,31.215939,31.770231,32.151888,30.699838,27.693874,25.859974,24.200451,24.643916,24.336549,21.030781,12.807469,2.894800,2.900783,2.490188,1.069475,0.938868,0.558660,53.237699,73.890708,73.275836,68.053211,68.302857,54.940152,515.948509,407.016051,458.544428,467.533533,480.759949,477.556438,4.681907,0.687658,0.550771,2.462833,0.936185,1.279102,165.858766,94.609818,24.861711,89.099860,33.931417,117.241374
Madhya Pradesh,Raisen,2021,0.560000,651.000000,263.778148,272.990095,287.939388,224.247734,41.778224,0.118192,36.776094,31.319472,30.348774,31.229512,32.135049,29.325773,24.034498,24.604508,23.374598,23.466152,20.061563,14.488547,2.047430,2.034039,1.982837,1.516931,1.080861,1.091903,57.952472,68.593560,74.822245,73.243083,55.300116,45.077741,568.426529,468.554641,420.888938,459.811113,580.810757,464.318684,1.776770,0.735313,0.696027,0.791918,2.151775,3.199168,148.707975,70.626789,38.089095,65.904183,105.395365,155.464593
Madhya Pradesh,Raisen,2022,0.509000,894.000000,136.342804,516.335238,726.693612,252.826015,112.464349,0.000000,38.740236,30.911671,30.112513,31.106337,31.206485,29.236114,25.970101,23.499293,23.084945,22.883809,19.007774,13.251141,1.385987,1.925143,1.378189,0.945885,0.756386,0.583012,43.077812,74.962188,75.411115,71.454098,56.505443,45.306223,703.047331,698.636685,713.246012,699.997115,726.177147,698.465060,1.788029,0.803266,0.434872,0.793867,1.778549,2.700474,97.230244,97.230244,97.230244,97.230244,72.922683,97.230244
Madhya Pradesh,Raisen,2023,0.478000,906.000000,214.116625,382.036082,250.425353,274.692693,3.623279,15.918111,37.492202,32.004043,30.505309,31.536570,33.503978,30.022915,25.498319,24.190267,23.111754,23.000723,19.055302,15.621263,3.049284,2.794597,3.017877,2.402746,1.732643,1.384201,47.979075,72.329281,70.140000,68.025171,45.872797,50.132068,454.418160,442.510797,438.915684,453.854976,597.012325,453.781034,1.954280,0.895194,0.440855,0.820911,1.641812,2.722106,160.645471,84.724883,23.744601,50.666574,86.949986,156.173389
Madhya Pradesh,Raisen,2024,0.478000,964.000000,106.347372,481.055032,423.785594,229.778634,24.213273,0.000000,38.289189,31.123635,30.236524,31.521578,33.046724,30.024658,26.268772,24.309103,23.645904,23.389725,21.574057,14.838248,3.159092,2.913309,2.568281,2.611211,1.698721,1.274954,48.912256,75.850475,77.547325,70.040817,56.360551,46.734905,571.579131,369.362776,384.923233,446.074369,543.090922,494.668641,2.052205,0.842786,0.467526,0.750135,2.536184,3.306208,133.602377,81.972141,20.967680,47.688013,129.170135,168.297237
Madhya Pradesh,Raisen,2025,0.510000,610.000000,185.663044,738.739490,252.707807,273.132094,50.927247,0.002701,35.162748,29.484787,30.854883,31.045497,30.894330,28.414222,24.811496,23.287779,23.632963,23.065407,20.763054,13.607085,3.191867,3.047205,2.571074,1.068648,0.893890,0.482141,54.637259,76.889128,73.136056,67.904001,66.413862,52.399310,509.385707,368.770570,424.764739,459.822021,498.623463,493.645376,1.860904,0.486345,0.551271,0.801216,2.249597,3.191366,138.144402,94.938148,31.853101,76.494268,72.916571,185.171413
Madhya Pradesh,Rajgarh,2021,3.150000,985.000000,143.668707,321.452943,457.167434,240.252348,75.639106,0.154783,37.283209,31.895633,30.484458,31.592183,32.550767,29.537324,24.976691,25.311095,23.381969,23.799165,20.244943,14.150895,2.142521,2.020140,2.164396,1.562893,1.101270,1.097350,52.885044,66.726055,74.490533,73.915293,53.403430,42.613982,606.265492,472.565045,416.617178,455.572984,576.887453,452.844560,2.615373,0.905937,0.474607,0.602281,1.156994,2.494362,173.735636,86.619155,28.104256,55.678538,69.161048,130.898253
Madhya Pradesh,Rajgarh,2022,3.058000,1165.000000,93.858001,514.665010,758.994558,235.408441,114.760695,0.000000,39.185408,31.206597,30.279030,31.748915,31.978056,30.238545,26.912330,23.743685,23.248793,23.167937,18.980197,13.550495,1.558186,1.971328,1.505097,1.189246,1.016657,0.779631,42.140967,74.239365,74.998695,69.468717,52.931967,42.563991,735.393692,761.289980,761.970128,733.108329,760.250320,737.675324,3.237283,1.208020,0.321992,0.713984,0.782489,3.096164,136.965286,136.965286,136.965286,136.965286,102.723965,136.965286
Madhya Pradesh,Rajgarh,2023,3.304000,1035.000000,109.314518,354.610926,90.093907,199.244362,1.872128,8.741866,37.178230,32.504153,31.198767,32.352594,34.085731,29.677145,25.763707,24.643673,23.575426,23.470716,19.387483,15.390229,3.016687,2.746147,2.893535,2.378284,1.677483,1.331333,48.269190,71.134387,69.077834,66.451034,45.489590,50.932179,442.362585,458.237824,464.146477,475.596341,589.881782,441.918296,3.904814,1.859738,0.326517,0.978882,0.654259,2.666904,201.569039,110.579039,18.782975,64.884206,47.008607,119.157264
Madhya Pradesh,Rajgarh,2024,3.370000,1110.000000,161.576196,409.462820,339.597766,284.910784,8.108249,0.000000,38.439504,31.944983,30.283403,31.465974,33.773611,30.469317,26.572076,24.743644,23.674888,23.351153,21.371950,14.790474,3.169517,3.010532,2.604835,2.477123,1.599752,1.140027,48.499341,72.323901,76.529008,70.372150,52.630938,44.342350,578.414635,402.469906,396.336095,439.245071,543.992600,488.193337,4.145851,1.756648,0.349380,0.638598,0.850448,2.554473,167.932534,108.242664,15.276895,51.452701,67.535053,137.540307
Madhya Pradesh,Rajgarh,2025,4.150000,865.000000,177.647292,698.830070,192.395205,204.135232,56.568420,0.848157,35.583650,30.103517,31.056500,31.600376,30.914199,28.386335,25.127783,23.592625,23.579041,23.024029,19.834164,12.810717,3.129577,3.243229,2.566790,1.122022,1.019032,0.557140,52.534029,74.046567,70.912138,63.965009,61.729975,49.581415,535.949359,385.752472,450.802621,473.233567,497.997955,487.623291,4.117817,1.292532,0.434531,0.968601,0.707478,1.852685,181.006470,125.530906,23.995407,77.312321,26.988505,143.066279
Madhya Pradesh,Ratlam,2021,2.940000,1005.000000,146.395702,348.241755,232.652915,276.874482,61.381789,8.612877,36.375031,31.216589,30.203814,31.236148,32.441656,29.652517,24.993386,24.779501,23.294754,23.566565,20.311886,14.539316,2.742164,2.612513,2.328033,1.932594,1.278991,1.364520,54.483757,67.658623,72.747706,74.202339,53.913997,42.310147,617.391262,474.044926,428.027889,441.990512,571.820835,452.041339,3.106308,1.323839,0.499507,0.743015,1.263764,2.952391,177.067787,98.840964,36.037369,63.204119,73.831508,123.608519
Madhya Pradesh,Ratlam,2022,2.683000,1132.000000,81.683474,375.136545,546.048518,156.484189,96.977739,0.000000,37.945248,30.156453,29.921550,31.736917,32.058850,30.261666,26.243041,23.567547,23.199053,23.112646,19.185347,14.157488,2.033925,2.391911,1.620865,1.279658,1.034984,0.782863,44.712504,75.751111,75.462693,68.746524,51.669529,42.937153,746.162773,769.668003,768.239038,739.123853,768.370727,743.182400,4.091631,1.268133,0.362989,0.809594,0.753783,3.847470,132.031753,132.031753,132.031753,132.031753,99.023814,132.031753
Madhya Pradesh,Ratlam,2023,2.489000,1025.000000,84.642838,446.986351,75.648434,435.123326,0.000000,30.667493,36.315259,31.758912,30.723241,31.847850,34.115311,29.895867,25.202829,24.214902,23.311690,23.246516,19.595720,15.746723,3.329853,3.118230,3.188634,2.654483,1.858545,1.648401,49.861663,71.916495,69.176314,67.414983,45.832066,49.796183,463.588429,442.697359,453.989115,472.709911,598.749661,450.573686,3.371529,1.380953,0.343006,1.095225,0.818894,2.794044,215.350745,116.480387,27.314560,74.080250,56.362727,134.044924
Madhya Pradesh,Ratlam,2024,2.464000,1047.000000,102.957243,282.834933,305.027516,270.635583,29.365834,0.000000,37.743722,31.263042,29.862123,31.138511,33.376986,30.450303,26.389768,24.449886,23.373872,23.116393,21.378511,14.993776,3.419979,3.446694,2.914419,2.792710,1.724340,1.371654,49.312304,71.934988,76.026815,70.222936,54.195022,43.916262,598.617850,391.757110,385.830375,439.717539,547.181409,496.189348,3.802558,1.238547,0.379817,0.651307,1.011743,2.664396,175.311415,118.228441,22.116600,55.306755,78.197307,138.916236
Madhya Pradesh,Ratlam,2025,2.730000,990.000000,205.944213,275.591994,304.682444,269.202878,91.012570,1.118279,34.740964,29.925246,30.745352,31.231075,30.832478,28.501678,24.797343,23.420262,23.295998,22.645570,19.783229,13.381791,3.416095,3.700235,2.753904,1.313480,1.066441,0.525249,54.985177,72.541368,70.323950,64.055173,60.952702,49.532918,532.141887,391.496241,425.817582,462.425570,503.132042,492.001579,3.630710,1.259852,0.544867,0.862521,0.870536,1.960456,180.708378,127.022657,32.574868,87.385391,14.343887,152.692685
Madhya Pradesh,Sagar,2021,2.620000,705.000000,204.498474,254.148872,229.789689,188.452089,23.126188,0.073444,37.447210,32.295346,30.889553,31.594974,32.261139,29.107750,24.444908,25.024429,23.740688,23.664974,20.134951,13.807275,2.001761,2.063928,1.972664,1.529837,1.174655,1.112177,56.827640,67.427121,74.199715,72.653591,53.317219,43.880324,574.926096,473.075092,428.458447,470.195648,579.522132,459.167781,2.141706,0.969317,0.724204,0.645194,1.095233,2.087573,161.525992,77.298652,39.413999,61.444953,65.784462,142.654312
Madhya Pradesh,Sagar,2022,2.345000,988.000000,150.874373,329.704737,529.631528,193.246837,101.450310,0.000000,39.402576,32.408103,30.700234,31.307728,31.550387,28.986505,26.226636,23.836968,23.225948,23.104606,19.316128,13.285143,1.317625,1.840311,1.209754,0.906487,0.775029,0.592422,42.344464,70.944672,74.665274,71.966493,56.408280,45.659090,709.087916,728.339016,728.337234,702.349701,734.488072,704.934002,2.589748,1.437665,0.468506,0.594347,0.877163,2.335334,121.831263,121.831263,121.831263,121.831263,91.373447,121.831263
Madhya Pradesh,Sagar,2023,2.268000,985.000000,221.256448,273.647543,279.352323,210.921777,4.552980,7.269331,37.930918,33.184554,31.277956,32.254250,33.629562,29.754469,25.990968,25.012760,23.821843,23.709970,19.229850,15.419537,2.944188,2.689495,2.875639,2.375875,1.679996,1.328449,47.828190,70.555085,69.860800,67.370809,45.725262,50.597155,433.325501,484.626712,449.508529,468.188806,579.941764,437.406604,2.929004,1.363233,0.397915,0.745561,0.845690,2.628277,185.964022,99.957414,20.515172,49.790593,55.599252,135.247177
Madhya Pradesh,Sagar,2024,2.495000,1080.000000,128.147580,372.772981,415.637332,296.616541,9.981982,0.000000,39.436044,32.302531,30.598331,31.595340,33.211811,29.987022,27.364054,24.919805,23.769309,23.595318,21.495414,14.842189,3.097339,3.066367,2.619440,2.580615,1.667571,1.277734,46.318246,72.267258,76.447863,71.061846,55.852958,46.870739,574.158192,425.062742,399.355327,435.488451,535.289286,478.661833,2.950017,2.117868,0.373025,0.552850,1.040709,2.734289,155.678372,106.963221,17.547376,47.442653,84.698595,140.495090
Madhya Pradesh,Sagar,2025,2.350000,860.000000,183.795487,625.754060,198.398804,207.197148,40.596661,0.666472,35.778609,29.931172,31.093591,31.478270,30.661033,28.003250,25.294235,23.414180,23.853374,23.532363,20.716012,13.231211,3.039860,3.009222,2.542100,1.047634,0.924425,0.481135,53.900246,75.453815,72.641196,67.358339,66.527164,52.787152,512.578703,382.588804,446.863066,460.704947,489.608633,485.603950,3.008142,0.859889,0.500556,0.686499,1.021724,2.353316,165.984840,112.834075,32.264948,67.375771,47.998473,155.715885
Madhya Pradesh,Sehore,2021,2.750000,1015.000000,245.520793,252.420782,251.342642,252.061864,77.021112,0.064776,36.651028,31.085597,30.161038,31.172868,32.369341,29.664094,24.170252,24.581512,23.137195,23.482268,20.255463,14.816099,2.090313,2.075096,1.972887,1.550737,1.150857,1.198930,56.960960,68.415241,74.712848,74.154375,54.647276,44.191341,580.337334,475.336087,416.636828,446.021932,576.348238,460.462405,2.957820,1.523151,0.639998,0.775406,1.126894,2.660564,164.695325,98.069723,36.116972,67.230058,67.211215,126.439274
Madhya Pradesh,Sehore,2022,2.630000,1089.000000,97.233418,671.228392,636.881915,236.491437,100.878744,0.000000,38.550275,30.199235,29.888130,31.314483,31.677619,29.976251,26.173196,23.375234,23.013088,22.992553,19.133476,13.584717,1.561192,2.059412,1.467024,1.041760,0.848409,0.653495,42.635565,76.253456,75.274239,70.299836,54.408344,43.517270,712.043378,723.544117,736.186095,714.467565,739.724771,716.067961,2.613129,1.111334,0.407871,0.772860,0.844046,3.035950,144.474149,144.474149,144.474149,144.474149,108.355612,144.474149
Madhya Pradesh,Sehore,2023,3.067000,1075.000000,130.708781,463.220186,133.238123,314.416531,2.188636,18.295285,37.128670,31.779290,30.563219,31.647296,33.875829,30.052735,25.459419,24.120143,23.095043,23.035800,19.247577,15.659837,3.072856,2.771116,2.981451,2.366005,1.698869,1.380287,48.945276,72.531041,69.749510,67.720489,45.779414,50.440058,456.336518,429.115224,442.200165,456.469760,599.564876,454.235289,3.426396,1.566285,0.472762,0.908463,0.799376,2.960130,204.273256,120.083916,26.615149,55.747628,54.048084,126.518135
Madhya Pradesh,Sehore,2024,3.098000,1108.000000,146.138833,477.651761,363.522499,223.585261,36.013909,0.000000,37.884269,30.851703,30.146385,31.298437,33.270625,30.381162,26.018062,24.107183,23.440919,23.167684,21.541031,14.837009,3.168574,3.010936,2.639158,2.529046,1.687133,1.239731,49.586117,75.054215,76.598018,70.363499,55.555158,45.296837,577.408365,359.823975,391.404169,438.987797,547.401284,498.700978,3.877436,1.397844,0.417742,0.578739,0.958888,2.829927,168.596308,117.445141,23.949349,49.248940,73.426854,138.204279
Madhya Pradesh,Sehore,2025,3.179000,1065.000000,171.532232,552.671849,209.348040,254.942185,53.591106,0.345613,35.015814,29.645423,30.786958,31.097723,31.141041,28.832175,24.705164,23.186242,23.357615,22.812657,20.443443,13.552639,3.190218,3.190284,2.599842,1.138808,1.022548,0.541610,54.279663,75.028142,71.309809,66.393353,63.672640,50.717285,515.027491,370.350112,439.317568,455.766161,502.450506,498.194572,3.913573,1.062369,0.548796,0.898972,0.975271,2.252602,179.447211,135.681920,31.929771,76.437691,44.314913,151.399883
Madhya Pradesh,Shajapur,2021,2.970000,1105.000000,184.383971,311.053790,287.949976,275.943259,88.901910,0.000000,36.901533,31.412480,30.280320,31.384080,32.516460,29.620238,24.651217,24.935513,23.278533,23.671847,20.253491,14.442405,2.262201,2.232419,2.186080,1.656365,1.224949,1.224822,54.362472,67.812493,74.766057,74.451166,54.009438,43.357497,598.097376,475.143850,415.797483,449.433399,573.267686,454.340818,2.936421,1.126887,0.471603,0.697595,0.980988,2.677444,169.185582,93.365049,30.704189,61.187304,62.746851,119.643157
Madhya Pradesh,Shajapur,2022,2.578000,1136.000000,100.285300,566.219861,674.102977,224.237907,115.203983,0.000000,38.708082,30.482184,29.942560,31.511989,31.965523,30.111766,26.668398,23.491218,23.093796,23.127492,19.048265,13.560803,1.674602,2.107302,1.653327,1.246430,1.030677,0.717936,43.046150,75.579404,75.149208,69.783106,52.759875,42.951817,723.674345,752.638861,756.471151,724.287641,754.815166,729.448528,3.419532,1.171138,0.346203,0.778336,0.692531,3.324444,144.244102,144.244102,144.244102,144.244102,108.183076,144.244102
